COUNTRY,INDICATOR,TRADE_FLOW,VALUATION,SCALE,CURRENCY,VALUE,YEAR,IS_EXPORT,VALUE_CATEGORY,TREND
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5050000000.0,2018,True,Medium,Increasing
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3454000000.0,2019,True,Medium,Decreasing
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3064000000.0,2020,True,Medium,Decreasing
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3963000000.0,2021,True,Medium,Increasing
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4513000000.0,2022,True,Medium,Increasing
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5061000000.0,2023,True,Medium,Increasing
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5526000000.0,2024,True,Medium,Increasing
Cyprus,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,6222000000.0,2025,True,Medium,Increasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,7831000000.0,2016,False,Medium,No Data
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,9233000000.0,2017,False,High,Increasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,10814000000.0,2018,False,High,Increasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,9127000000.0,2019,False,Medium,Decreasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,8760000000.0,2020,False,Medium,Decreasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,10398000000.0,2021,False,High,Increasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,12216000000.0,2022,False,High,Increasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,14146000000.0,2023,False,High,Increasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,13519000000.0,2024,False,High,Decreasing
Cyprus,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,15647000000.0,2025,False,High,Increasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,162692000000.0,2016,True,High,No Data
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,182144000000.0,2017,True,High,Increasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,202237000000.0,2018,True,High,Increasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,199130000000.0,2019,True,High,Decreasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,191911000000.0,2020,True,High,Decreasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,226566000000.0,2021,True,High,Increasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,242015000000.0,2022,True,High,Increasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,255549000000.0,2023,True,High,Increasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,263126000000.0,2024,True,High,Increasing
Czech Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,283999000000.0,2025,True,High,Increasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,143041000000.0,2016,False,High,No Data
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,163351000000.0,2017,False,High,Increasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,184659000000.0,2018,False,High,Increasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,179041000000.0,2019,False,High,Decreasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,171100000000.0,2020,False,High,Decreasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,211972000000.0,2021,False,High,Increasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,236663000000.0,2022,False,High,Increasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,231907000000.0,2023,False,High,Decreasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,233176000000.0,2024,False,High,Increasing
Czech Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,254106000000.0,2025,False,High,Increasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,12540868310.88344,2016,True,High,No Data
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,12517693355.893042,2017,True,High,Decreasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,12449581180.97772,2018,True,High,Decreasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,13249320600.13023,2019,True,High,Increasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,13135233809.96125,2020,True,High,Decreasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,15738369497.64068,2021,True,High,Increasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,16724863471.45497,2022,True,High,Increasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,18051467503.77668,2023,True,High,Increasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,21348368458.398342,2024,True,High,Increasing
Côte d'Ivoire,Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,29390925677.806797,2025,True,High,Increasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,8482903504.932978,2016,False,Medium,No Data
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,9334722264.614843,2017,False,High,Increasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,11023546398.54708,2018,False,High,Increasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,10763807067.47088,2019,False,High,Decreasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,10753270775.9051,2020,False,High,Decreasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,13925558809.38852,2021,False,High,Increasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,17366794944.00575,2022,False,High,Increasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,17614004914.47073,2023,False,High,Increasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,17411843113.61077,2024,False,High,Decreasing
Côte d'Ivoire,Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,19557431030.12925,2025,False,High,Increasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,95327000000.0,2016,True,High,No Data
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,102506000000.0,2017,True,High,Increasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,109697000000.0,2018,True,High,Increasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,111076000000.0,2019,True,High,Increasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,108453000000.0,2020,True,High,Decreasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,125942000000.0,2021,True,High,Increasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,131308000000.0,2022,True,High,Increasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,129139000000.0,2023,True,High,Decreasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,133334000000.0,2024,True,High,Increasing
Denmark,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,148076000000.0,2025,True,High,Increasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,85513000000.0,2016,False,High,No Data
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,92956000000.0,2017,False,High,Increasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,102753000000.0,2018,False,High,Increasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,98184000000.0,2019,False,High,Decreasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,98298000000.0,2020,False,High,Increasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,120308000000.0,2021,False,High,Increasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,129150000000.0,2022,False,High,Increasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,120313000000.0,2023,False,High,Decreasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,122831000000.0,2024,False,High,Increasing
Denmark,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,136464000000.0,2025,False,High,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,1732000000.0,2016,True,Medium,No Data
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3162000000.0,2017,True,Medium,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3522000000.0,2018,True,Medium,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3996000000.0,2019,True,Medium,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,2785000000.0,2020,True,Medium,Decreasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,3829000000.0,2021,True,Medium,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4608000000.0,2022,True,Medium,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4785000000.0,2023,True,Medium,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5169000000.0,2024,True,Medium,Increasing
Djibouti,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,6090000000.0,2025,True,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,2327000000.0,2016,False,Medium,No Data
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3576000000.0,2017,False,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3603000000.0,2018,False,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,4138000000.0,2019,False,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,2911000000.0,2020,False,Medium,Decreasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,3972000000.0,2021,False,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,5091000000.0,2022,False,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,5295000000.0,2023,False,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,5546000000.0,2024,False,Medium,Increasing
Djibouti,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,6264000000.0,2025,False,Medium,Increasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,18000000.0,2016,True,Medium,No Data
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,12000000.0,2017,True,Medium,Decreasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,10000000.0,2018,True,Medium,Decreasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,19000000.0,2019,True,Medium,Increasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,16000000.0,2020,True,Medium,Decreasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,20000000.0,2021,True,Medium,Increasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,22000000.0,2022,True,Medium,Increasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,22000000.0,2023,True,Medium,No Data
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,29000000.0,2024,True,Medium,Increasing
Dominica,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,24000000.0,2025,True,Medium,Decreasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,214000000.0,2016,False,Medium,No Data
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,198000000.0,2017,False,Medium,Decreasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,302000000.0,2018,False,Medium,Increasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,319000000.0,2019,False,Medium,Increasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,213000000.0,2020,False,Medium,Decreasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,230000000.0,2021,False,Medium,Increasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,266000000.0,2022,False,Medium,Increasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,302000000.0,2023,False,Medium,Increasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,262000000.0,2024,False,Medium,Decreasing
Dominica,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,259000000.0,2025,False,Medium,Decreasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,9839600000.0,2016,True,High,No Data
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,10134600000.0,2017,True,High,Increasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,10638100000.0,2018,True,High,Increasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,11192700000.0,2019,True,High,Increasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,10297300000.0,2020,True,High,Decreasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,12441800000.0,2021,True,High,Increasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,13751000000.0,2022,True,High,Increasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,12950000000.0,2023,True,High,Decreasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,13872000000.0,2024,True,High,Increasing
Dominican Republic,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,15579000000.0,2025,True,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,17398000000.0,2016,False,High,No Data
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17398600000.0,2016,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,17735000000.0,2017,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17734300000.0,2017,False,High,Decreasing
Dominican Republic,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,20197000000.0,2018,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,20197300000.0,2018,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,20268000000.0,2019,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,20267800000.0,2019,False,High,Decreasing
Dominican Republic,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,17046000000.0,2020,False,High,Decreasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17046500000.0,2020,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,24402100000.0,2021,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,30913000000.0,2022,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,28814000000.0,2023,False,High,Decreasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,29808000000.0,2024,False,High,Increasing
Dominican Republic,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,29752000000.0,2025,False,High,Decreasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,16798000000.0,2016,True,High,No Data
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,19122000000.0,2017,True,High,Increasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,21628000000.0,2018,True,High,Increasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,22330000000.0,2019,True,High,Increasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,20354000000.0,2020,True,High,Decreasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,26699000000.0,2021,True,High,Increasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,32659000000.0,2022,True,High,Increasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,31126000000.0,2023,True,High,Decreasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,34423000000.0,2024,True,High,Increasing
Ecuador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,37150000000.0,2025,True,High,Increasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,16325000000.0,2016,False,High,No Data
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,20010000000.0,2017,False,High,Increasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,23177000000.0,2018,False,High,Increasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,22562000000.0,2019,False,High,Decreasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17919000000.0,2020,False,High,Decreasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,25690000000.0,2021,False,High,Increasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,33048000000.0,2022,False,High,Increasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,30901000000.0,2023,False,High,Decreasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,29494000000.0,2024,False,High,Decreasing
Ecuador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,32648000000.0,2025,False,High,Increasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,25468000000.0,2016,True,High,No Data
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,25604000000.0,2017,True,High,Increasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,27624000000.0,2018,True,High,Increasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,28999000000.0,2019,True,High,Increasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,27078000000.0,2020,True,High,Decreasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,41310000000.0,2021,True,High,Increasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,51279000000.0,2022,True,High,Increasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,42081000000.0,2023,True,High,Decreasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,42246000000.0,2024,True,High,Increasing
"Egypt, Arab Republic of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,51713000000.0,2025,True,High,Increasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,55789000000.0,2016,False,High,No Data
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,61627000000.0,2017,False,High,Increasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,72000000000.0,2018,False,High,Increasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,71411000000.0,2019,False,High,Decreasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,60500000000.0,2020,False,High,Decreasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,74550000000.0,2021,False,High,Increasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,95669000000.0,2022,False,High,Increasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,83212000000.0,2023,False,High,Decreasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,86083000000.0,2024,False,High,Increasing
"Egypt, Arab Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,97639000000.0,2025,False,High,Increasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5420000000.0,2016,True,Medium,No Data
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5759000000.0,2017,True,Medium,Increasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5907000000.0,2018,True,Medium,Increasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,5906000000.0,2019,True,Medium,Decreasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,4805000000.0,2020,True,Medium,Decreasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,6394000000.0,2021,True,Medium,Increasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,7117000000.0,2022,True,Medium,Increasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,6500000000.0,2023,True,Medium,Decreasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,6312000000.0,2024,True,Medium,Decreasing
El Salvador,Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,6430000000.0,2025,True,Medium,Increasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,9825000000.0,2016,False,High,No Data
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,10572000000.0,2017,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,11464000000.0,2018,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,11159288576.0,2019,False,High,Decreasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,11603000000.0,2019,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,9850992202.43,2020,False,High,Decreasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,9889000000.0,2020,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Free on board (FOB),Millions,USD,14439309713.89,2021,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,14618000000.0,2021,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17108000000.0,2022,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,15649000000.0,2023,False,High,Decreasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,15806000000.0,2024,False,High,Increasing
El Salvador,Imports of goods,Imports of goods,Cost insurance freight (CIF),Millions,USD,17849000000.0,2025,False,High,Increasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,4136999999.9999995,2016,True,Medium,No Data
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,4970000000.0,2017,True,Medium,Increasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,6052000000.0,2018,True,Medium,Increasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,5268000000.0,2019,True,Medium,Decreasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2859000000.0,2020,True,Medium,Decreasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,3845000000.0,2021,True,Medium,Increasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,6661000000.0,2022,True,Medium,Increasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,3157000000.0,2023,True,Medium,Decreasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2979000000.0,2024,True,Medium,Decreasing
"Equatorial Guinea, Republic of",Exports of goods,Exports of goods,Free on board (FOB),Billions,USD,2600000000.0,2025,True,Medium,Decreasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,3183000000.0,2016,False,Medium,No Data
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2842000000.0,2017,False,Medium,Decreasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2944000000.0,2018,False,Medium,Increasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,2100000000.0,2019,False,Medium,Decreasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1547000000.0,2020,False,Medium,Decreasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1746000000.0,2021,False,Medium,Increasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1786000000.0,2022,False,Medium,Increasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1538000000.0,2023,False,Medium,Decreasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1517000000.0,2024,False,Medium,Decreasing
"Equatorial Guinea, Republic of",Imports of goods,Imports of goods,Cost insurance freight (CIF),Billions,USD,1700000000.0,2025,False,Medium,Increasing
"Eritrea, The State of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,436000000.0,2016,True,Medium,No Data
"Eritrea, The State of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,583000000.0,2017,True,Medium,Increasing
"Eritrea, The State of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,669000000.0,2018,True,Medium,Increasing
"Eritrea, The State of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,530000000.0,2019,True,Medium,Decreasing
"Eritrea, The State of",Exports of goods,Exports of goods,Free on board (FOB),Millions,USD,583000000.0,2020,True,Medium,Increasing
